x,y,z,dx,dy,dz
-14.0,12.0,-30.0,9394082.434142908,1110747.8238066742,113496.72219966412
-14.0,14.0,-30.0,9000753.804192262,1174152.2088734827,69621.27641021126
-14.0,16.0,-30.0,8708053.631627234,1184833.3172088454,192263.23030359473
-14.0,18.0,-30.0,8467102.913841505,1034845.9393686426,61510.69613088565
-14.0,20.0,-30.0,8152057.956762893,1086968.3603878699,61124.671342638074
-14.0,22.0,-30.0,7823027.902169808,1155177.2815424495,128633.93057349672
-14.0,24.0,-30.0,7624708.225742237,1039360.780378344,196237.40806731285
-14.0,26.0,-30.0,7279673.900431887,930254.5161676983,115471.96109710031
-14.0,28.0,-30.0,7053454.687074136,965051.4847736028,71174.83315308904
-14.0,30.0,-30.0,6794614.519346749,8038320.433255689,138674.55541802535
-12.0,-30.0,-30.0,8721995.214508085,9723362.683522856,28098.481833277532
-12.0,-28.0,-30.0,9840058.884628493,1960782.7803593485,49643.61066521269
-12.0,-26.0,-30.0,10570964.345207246,1315718.0622821162,65762.17677879993
-12.0,-24.0,-30.0,11239208.280132158,1170304.5990131323,124042.39858402821
-12.0,-22.0,-30.0,11928372.399308154,1165353.0760201334,115644.94521380404
-12.0,-20.0,-30.0,12523958.567721281,1077639.4869801353,37900.09698892928
-12.0,-18.0,-30.0,12886156.010144887,1096738.6502324308,97443.85019012859
-12.0,-16.0,-30.0,13337864.708947234,1059040.3445607594,118072.22368119145
-12.0,-14.0,-30.0,14035883.87341679,1118481.4430793158,83762.92856334714
-12.0,-12.0,-30.0,14558805.625312949,904479.6964378206,31895.989745481344
-12.0,-10.0,-30.0,15048533.935282884,757282.2438722831,148334.6544636795
-12.0,-8.0,-30.0,15692759.740533436,771240.6388026727,105955.10019329103
-12.0,-6.0,-30.0,16259774.954182861,87320.82694434564,4658.33044351159
-12.0,-4.0,-30.0,16582681.841165103,562042.6536151618,109215.75954467931
-12.0,-2.0,-30.0,16419093.617051393,838513.545348147,163475.27473150092
-12.0,0.0,-30.0,15978207.856282685,944088.9649045832,179102.83887422277
-12.0,2.0,-30.0,15578709.089748695,1174233.099051048,74024.42991196246
